"Group","Database","Category","a","b","c","d","Odds ratio","p-value","q-value"
"group2","go_id","GO:0004358 glutamate N-acetyltransferase activity",3,972,17,14373,2.60918678639837,0.130098372608853,0.605967101935128
"group2","go_id","GO:0004360 glutamine-fructose-6-phosphate transaminase (isomerizing) activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004363 glutathione synthase activity",0,975,1,14389,0,1,1
"group2","go_id","GO:0004365 glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004372 glycine hydroxymethyltransferase activity",0,975,6,14384,0,1,1
"group2","go_id","GO:0004385 guanylate kinase activity",3,972,51,14339,0.867771812249043,1,1
"group2","go_id","GO:0004386 helicase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004397 histidine ammonia-lyase activity",0,975,5,14385,0,1,1
"group2","go_id","GO:0004399 histidinol dehydrogenase activity",3,972,17,14373,2.60918678639837,0.130098372608853,0.605967101935128
"group2","go_id","GO:0004400 histidinol-phosphate transaminase activity",3,972,17,14373,2.60918678639837,0.130098372608853,0.605967101935128
"group2","go_id","GO:0004412 homoserine dehydrogenase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004413 homoserine kinase activity",3,972,51,14339,0.867771812249043,1,1
"group2","go_id","GO:0004417 hydroxyethylthiazole kinase activity",3,972,59,14331,0.749687915702711,0.797730890303571,1
"group2","go_id","GO:0004420 hydroxymethylglutaryl-CoA reductase (NADPH) activity",0,975,25,14365,0,0.403288628897428,1
"group2","go_id","GO:0004421 hydroxymethylglutaryl-CoA synthase activity",0,975,32,14358,0,0.264704886109827,0.834698180919963
"group2","go_id","GO:0004422 hypoxanthine phosphoribosyltransferase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004424 imidazoleglycerol-phosphate dehydratase activity",3,972,17,14373,2.60918678639837,0.130098372608853,0.605967101935128
"group2","go_id","GO:0004425 indole-3-glycerol-phosphate synthase activity",3,972,17,14373,2.60918678639837,0.130098372608853,0.605967101935128
"group2","go_id","GO:0004427 inorganic diphosphatase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004450 isocitrate dehydrogenase (NADP+) activity",3,972,17,14373,2.60918678639837,0.130098372608853,0.605967101935128
"group2","go_id","GO:0004452 isopentenyl-diphosphate delta-isomerase activity",0,975,30,14360,0,0.259065305055953,0.822582898360662
"group2","go_id","GO:0004455 ketol-acid reductoisomerase activity",3,972,33,14357,1.34274165120168,0.496474167681661,1
"group2","go_id","GO:0004459 L-lactate dehydrogenase activity",6,969,102,14288,0.867362011964841,1,1
"group2","go_id","GO:0004467 long-chain-fatty-acid-CoA ligase activity",9,966,174,14216,0.761190289764477,0.540837201238902,1
"group2","go_id","GO:0004476 mannose-6-phosphate isomerase activity",3,972,1,14389,44.3634138205909,0.000970753851624783,0.0170862012057612
"group2","go_id","GO:0004477 methenyltetrahydrofolate cyclohydrolase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004478 methionine adenosyltransferase activity",3,972,55,14335,0.804436267262482,1,1
"group2","go_id","GO:0004479 methionyl-tRNA formyltransferase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004488 methylenetetrahydrofolate dehydrogenase (NADP+) activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004490 methylglutaconyl-CoA hydratase activity",0,975,1,14389,0,1,1
"group2","go_id","GO:0004496 mevalonate kinase activity",0,975,30,14360,0,0.259065305055953,0.822582898360662
"group2","go_id","GO:0004512 inositol-3-phosphate synthase activity",3,972,35,14355,1.26584989814005,0.732497781098447,1
"group2","go_id","GO:0004514 nicotinate-nucleotide diphosphorylase (carboxylating) activity",0,975,16,14374,0,0.620039508831438,1
"group2","go_id","GO:0004515 nicotinate-nucleotide adenylyltransferase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004516 nicotinate phosphoribosyltransferase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004523 ribonuclease H activity",0,975,14,14376,0,1,1
"group2","go_id","GO:0004556 alpha-amylase activity",3,972,0,14390,Inf,0.000254778935772909,0.00518192046591455
"group2","go_id","GO:0004557 alpha-galactosidase activity",6,969,35,14355,2.53933830049612,0.0431888492178814,0.3226824020136
"group2","go_id","GO:0004558 alpha-glucosidase activity",4,971,95,14295,0.619868177642861,0.530962938837746,1
"group2","go_id","GO:0004561 alpha-N-acetylglucosaminidase activity",0,975,1,14389,0,1,1
"group2","go_id","GO:0004563 beta-N-acetylhexosaminidase activity",3,972,57,14333,0.776101649835322,1,1
"group2","go_id","GO:0004564 beta-fructofuranosidase activity",3,972,24,14366,1.8473073437036,0.243571524859664,0.791345593677779
"group2","go_id","GO:0004565 beta-galactosidase activity",15,960,108,14282,2.0661289484228,0.0139594290104655,0.150310204727395
"group2","go_id","GO:0004566 beta-glucuronidase activity",0,975,3,14387,0,1,1
"group2","go_id","GO:0004568 chitinase activity",0,975,11,14379,0,1,1
"group2","go_id","GO:0004574 oligo-1,6-glucosidase activity",3,972,63,14327,0.701891478507849,0.798955619366377,1
"group2","go_id","GO:0004585 ornithine carbamoyltransferase activity",3,972,17,14373,2.60918678639837,0.130098372608853,0.605967101935128
"group2","go_id","GO:0004588 orotate phosphoribosyltransferase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004590 orotidine-5'-phosphate decarboxylase activity",6,969,103,14287,0.858880861089301,1,1
"group2","go_id","GO:0004594 pantothenate kinase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004595 pantetheine-phosphate adenylyltransferase activity",3,972,53,14337,0.834909163495472,1,1
"group2","go_id","GO:0004605 phosphatidate cytidylyltransferase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004614 phosphoglucomutase activity",6,969,104,14286,0.850562784388325,0.845474332884763,1
"group2","go_id","GO:0004616 phosphogluconate dehydrogenase (decarboxylating) activity",3,972,80,14310,0.552079820448747,0.493142516592941,1
"group2","go_id","GO:0004617 phosphoglycerate dehydrogenase activity",3,972,32,14358,1.38479249430097,0.485374234498962,1
"group2","go_id","GO:0004618 phosphoglycerate kinase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004619 phosphoglycerate mutase activity",3,972,67,14323,0.659802028804936,0.627201674240907,1
"group2","go_id","GO:0004622 lysophospholipase activity",3,972,19,14371,2.3342838714878,0.160456614075984,0.683943328318181
"group2","go_id","GO:0004632 phosphopantothenate--cysteine ligase activity",0,975,2,14388,0,1,1
"group2","go_id","GO:0004633 phosphopantothenoylcysteine decarboxylase activity",0,975,2,14388,0,1,1
"group2","go_id","GO:0004634 phosphopyruvate hydratase activity",3,972,51,14339,0.867771812249043,1,1
"group2","go_id","GO:0004635 phosphoribosyl-AMP cyclohydrolase activity",3,972,17,14373,2.60918678639837,0.130098372608853,0.605967101935128
"group2","go_id","GO:0004636 phosphoribosyl-ATP diphosphatase activity",3,972,17,14373,2.60918678639837,0.130098372608853,0.605967101935128
"group2","go_id","GO:0004637 phosphoribosylamine-glycine ligase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004638 phosphoribosylaminoimidazole carboxylase activity",6,969,104,14286,0.850562784388325,0.845474332884763,1
"group2","go_id","GO:0004639 phosphoribosylaminoimidazolesuccinocarboxamide synthase activity",3,972,53,14337,0.834909163495472,1,1
"group2","go_id","GO:0004640 phosphoribosylanthranilate isomerase activity",0,975,19,14371,0,0.629362286132287,1
"group2","go_id","GO:0004641 phosphoribosylformylglycinamidine cyclo-ligase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004642 phosphoribosylformylglycinamidine synthase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004643 phosphoribosylaminoimidazolecarboxamide formyltransferase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004645 phosphorylase activity",3,972,61,14329,0.72500616594796,0.797928370360867,1
"group2","go_id","GO:0004647 phosphoserine phosphatase activity",3,972,51,14339,0.867771812249043,1,1
"group2","go_id","GO:0004648 phosphoserine transaminase activity",3,972,17,14373,2.60918678639837,0.130098372608853,0.605967101935128
"group2","go_id","GO:0004654 polyribonucleotide nucleotidyltransferase activity",3,972,41,14349,1.08013625657516,0.757155043099902,1
"group2","go_id","GO:0004655 porphobilinogen synthase activity",0,975,1,14389,0,1,1
"group2","go_id","GO:0004658 propionyl-CoA carboxylase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004664 prephenate dehydratase activity",3,972,53,14337,0.834909163495472,1,1
"group2","go_id","GO:0004730 pseudouridylate synthase activity",3,972,70,14320,0.631391679417989,0.628669253005242,1
"group2","go_id","GO:0004735 pyrroline-5-carboxylate reductase activity",3,972,53,14337,0.834909163495472,1,1
"group2","go_id","GO:0004743 pyruvate kinase activity",3,972,51,14339,0.867771812249043,1,1
"group2","go_id","GO:0004747 ribokinase activity",3,972,102,14288,0.432357449023555,0.161990644288197,0.683943328318181
"group2","go_id","GO:0004748 ribonucleoside-diphosphate reductase activity",6,969,102,14288,0.867362011964841,1,1
"group2","go_id","GO:0004749 ribose phosphate diphosphokinase activity",6,969,105,14285,0.842403124612066,0.845538908507697,1
"group2","go_id","GO:0004750 ribulose-phosphate 3-epimerase activity",3,972,62,14328,0.713262416138992,0.798342099758432,1
"group2","go_id","GO:0004751 ribose-5-phosphate isomerase activity",3,972,53,14337,0.834909163495472,1,1
"group2","go_id","GO:0004760 serine-pyruvate transaminase activity",0,975,1,14389,0,1,1
"group2","go_id","GO:0004766 spermidine synthase activity",0,975,1,14389,0,1,1
"group2","go_id","GO:0004775 succinate-CoA ligase (ADP-forming) activity",6,969,34,14356,2.61416597969363,0.0388728272326013,0.302151635878033
"group2","go_id","GO:0004788 thiamin diphosphokinase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004789 thiamin-phosphate diphosphorylase activity",0,975,43,14347,0,0.112116490835162,0.579738604815037
"group2","go_id","GO:0004791 thioredoxin-disulfide reductase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004793 threonine aldolase activity",3,972,17,14373,2.60918678639837,0.130098372608853,0.605967101935128
"group2","go_id","GO:0004794 L-threonine ammonia-lyase activity",3,972,17,14373,2.60918678639837,0.130098372608853,0.605967101935128
"group2","go_id","GO:0004795 threonine synthase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004798 thymidylate kinase activity",3,972,53,14337,0.834909163495472,1,1
"group2","go_id","GO:0004799 thymidylate synthase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004801 transaldolase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004802 transketolase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004807 triose-phosphate isomerase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004813 alanine-tRNA ligase activity",3,972,49,14341,0.903316711630242,1,1
"group2","go_id","GO:0004814 arginine-tRNA ligase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004815 aspartate-tRNA ligase activity",3,972,50,14340,0.885188872902562,1,1
"group2","go_id","GO:0004817 cysteine-tRNA ligase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004818 glutamate-tRNA ligase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004820 glycine-tRNA ligase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004821 histidine-tRNA ligase activity",3,972,53,14337,0.834909163495472,1,1
"group2","go_id","GO:0004822 isoleucine-tRNA ligase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004823 leucine-tRNA ligase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004824 lysine-tRNA ligase activity",3,972,51,14339,0.867771812249043,1,1
"group2","go_id","GO:0004825 methionine-tRNA ligase activity",3,972,51,14339,0.867771812249043,1,1
"group2","go_id","GO:0004826 phenylalanine-tRNA ligase activity",6,969,106,14284,0.834397400113379,0.845696873174491,1
"group2","go_id","GO:0004827 proline-tRNA ligase activity",0,975,51,14339,0,0.0760833495218005,0.443536851272789
"group2","go_id","GO:0004828 serine-tRNA ligase activity",3,972,53,14337,0.834909163495472,1,1
"group2","go_id","GO:0004829 threonine-tRNA ligase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004830 tryptophan-tRNA ligase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004831 tyrosine-tRNA ligase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004832 valine-tRNA ligase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004834 tryptophan synthase activity",6,969,41,14349,2.16675695191632,0.120904018063488,0.600582917408995
"group2","go_id","GO:0004845 uracil phosphoribosyltransferase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0004849 uridine kinase activity",0,975,1,14389,0,1,1
"group2","go_id","GO:0004850 uridine phosphorylase activity",0,975,37,14353,0,0.170730493403449,0.683943328318181
"group2","go_id","GO:0004856 xylulokinase activity",3,972,28,14362,1.58303736887658,0.444768581842193,1
"group2","go_id","GO:0005506 iron ion binding",0,975,20,14370,0,0.634617268775214,1
"group2","go_id","GO:0005507 copper ion binding",0,975,1,14389,0,1,1
"group2","go_id","GO:0005524 ATP binding",6,969,106,14284,0.834397400113379,0.845696873174491,1
"group2","go_id","GO:0005525 GTP binding",0,975,1,14389,0,1,1
"group2","go_id","GO:0005622 intracellular",0,975,1,14389,0,1,1
"group2","go_id","GO:0005975 carbohydrate metabolic process",6,969,69,14321,1.28511883267902,0.477434836575091,1
"group2","go_id","GO:0006118 electron transport",0,975,2,14388,0,1,1
"group2","go_id","GO:0006260 DNA replication",6,969,105,14285,0.842403124612066,0.845538908507697,1
"group2","go_id","GO:0006281 DNA repair",0,975,1,14389,0,1,1
"group2","go_id","GO:0006304 DNA modification",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0006629 lipid metabolic process",3,972,53,14337,0.834909163495472,1,1
"group2","go_id","GO:0006725 aromatic compound metabolic process",0,975,1,14389,0,1,1
"group2","go_id","GO:0008026 ATP-dependent helicase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0008033 tRNA processing",0,975,1,14389,0,1,1
"group2","go_id","GO:0008080 N-acetyltransferase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0008152 metabolic process",0,975,20,14370,0,0.634617268775214,1
"group2","go_id","GO:0008253 5'-nucleotidase activity",3,972,23,14367,1.92787362688562,0.226343635633764,0.781106873435114
"group2","go_id","GO:0008270 zinc ion binding",6,969,104,14286,0.850562784388325,0.845474332884763,1
"group2","go_id","GO:0008422 beta-glucosidase activity",9,966,70,14320,1.90589967037482,0.0975038252207356,0.524172546450974
"group2","go_id","GO:0008444 CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity",9,966,141,14249,0.941524962068148,1,1
"group2","go_id","GO:0008448 N-acetylglucosamine-6-phosphate deacetylase activity",0,975,54,14336,0,0.0485919250696376,0.339494346717449
"group2","go_id","GO:0008453 alanine-glyoxylate transaminase activity",0,975,1,14389,0,1,1
"group2","go_id","GO:0008460 dTDP-glucose 4,6-dehydratase activity",6,969,52,14338,1.70722968289134,0.182638251402526,0.696498581650675
"group2","go_id","GO:0008477 purine nucleosidase activity",9,966,152,14238,0.872714587109313,0.870472441589731,1
"group2","go_id","GO:0008478 pyridoxal kinase activity",3,972,17,14373,2.60918678639837,0.130098372608853,0.605967101935128
"group2","go_id","GO:0008531 riboflavin kinase activity",3,972,52,14338,0.85102454152443,1,1
"group2","go_id","GO:0008649 rRNA methyltransferase activity",0,975,51,14339,0,0.0760833495218005,0.443536851272789
"group2","go_id","GO:0008658 penicillin binding",0,975,14,14376,0,1,1
"group2","go_id","GO:0008661 1-deoxy-D-xylulose-5-phosphate synthase activity",3,972,17,14373,2.60918678639837,0.130098372608853,0.605967101935128
"group2","go_id","GO:0008663 2',3'-cyclic-nucleotide 2'-phosphodiesterase activity",0,975,9,14381,0,1,1
"group2","go_id","GO:0008666 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase activity",3,972,17,14373,2.60918678639837,0.130098372608853,0.605967101935128
