pathway_id	pathway_name	ec_number	ec_name	product
960	Tropane, piperidine and pyridine alkaloid biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	[Acyl-carrier-protein] acetyl transferase of FASI (EC 2.3.1.38) / Enoyl-[acyl-carrier-protein] reductase of FASI (EC 1.3.1.9) / 3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase of FASI (EC 4.2.1.61) / [Acyl-carrier-protein] malonyl transferase of FASI (EC 2.3.1.39) / [Acyl-carrier-protein] palmitoyl transferase of FASI (EC 2.3.1.-) / Acyl carrier protein of FASI / 3-oxoacyl-[acyl-carrier-protein] reductase of FASI (EC 1.1.1.100) / 3-oxoacyl-[acyl-carrier-protein] synthase of FASI (EC 2.3.1.41)
960	Tropane, piperidine and pyridine alkaloid biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	Acetyltransferase (EC 2.3.1.-)
960	Tropane, piperidine and pyridine alkaloid biosynthesis	2.6.1.1	Aspartate transaminase	Aspartate aminotransferase (EC 2.6.1.1)
960	Tropane, piperidine and pyridine alkaloid biosynthesis	2.6.1.57	Aromatic-amino-acid transaminase	Biosynthetic Aromatic amino acid aminotransferase beta (EC 2.6.1.57)
960	Tropane, piperidine and pyridine alkaloid biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	Phosphinothricin N-acetyltransferase (EC 2.3.1.-)
960	Tropane, piperidine and pyridine alkaloid biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	Ribosomal-protein-S18p-alanine acetyltransferase (EC 2.3.1.-)
965	Betalain biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	[Acyl-carrier-protein] acetyl transferase of FASI (EC 2.3.1.38) / Enoyl-[acyl-carrier-protein] reductase of FASI (EC 1.3.1.9) / 3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase of FASI (EC 4.2.1.61) / [Acyl-carrier-protein] malonyl transferase of FASI (EC 2.3.1.39) / [Acyl-carrier-protein] palmitoyl transferase of FASI (EC 2.3.1.-) / Acyl carrier protein of FASI / 3-oxoacyl-[acyl-carrier-protein] reductase of FASI (EC 1.1.1.100) / 3-oxoacyl-[acyl-carrier-protein] synthase of FASI (EC 2.3.1.41)
965	Betalain biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	Acetyltransferase (EC 2.3.1.-)
965	Betalain biosynthesis	2.4.1.-	Hexosyltransferases.	Alpha-L-Rha alpha-1,2-L-rhamnosyltransferase/alpha-L-Rha alpha-1,3-L- rhamnosyltransferase (EC 2.4.1.-)
965	Betalain biosynthesis	1.10.3.-	With oxygen as acceptor.	Cytochrome O ubiquinol oxidase subunit II (EC 1.10.3.-)
965	Betalain biosynthesis	2.4.1.-	Hexosyltransferases.	Glycosyltransferase (EC 2.4.1.-)
965	Betalain biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	Phosphinothricin N-acetyltransferase (EC 2.3.1.-)
965	Betalain biosynthesis	2.3.1.-	Transferring groups other than amino-acyl groups.	Ribosomal-protein-S18p-alanine acetyltransferase (EC 2.3.1.-)
970	Aminoacyl-tRNA biosynthesis	6.1.1.7	Alanine--tRNA ligase	Alanyl-tRNA synthetase (EC 6.1.1.7)
970	Aminoacyl-tRNA biosynthesis	6.1.1.19	Arginine--tRNA ligase	Arginyl-tRNA synthetase (EC 6.1.1.19)
970	Aminoacyl-tRNA biosynthesis	6.1.1.12	Aspartate--tRNA ligase	Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)
970	Aminoacyl-tRNA biosynthesis	6.1.1.23	Aspartate--tRNA(Asn) ligase	Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)
970	Aminoacyl-tRNA biosynthesis	6.3.5.7	Glutaminyl-tRNA synthase (glutamine-hydrolyzing)	Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)
970	Aminoacyl-tRNA biosynthesis	6.3.5.6	Asparaginyl-tRNA synthase (glutamine-hydrolyzing)	Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)
970	Aminoacyl-tRNA biosynthesis	6.3.5.6	Asparaginyl-tRNA synthase (glutamine-hydrolyzing)	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)
970	Aminoacyl-tRNA biosynthesis	6.3.5.7	Glutaminyl-tRNA synthase (glutamine-hydrolyzing)	Aspartyl-tRNA(Asn) amidotransferase subunit B (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7)
970	Aminoacyl-tRNA biosynthesis	6.3.5.6	Asparaginyl-tRNA synthase (glutamine-hydrolyzing)	Aspartyl-tRNA(Asn) amidotransferase subunit C (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit C (EC 6.3.5.7)
970	Aminoacyl-tRNA biosynthesis	6.3.5.7	Glutaminyl-tRNA synthase (glutamine-hydrolyzing)	Aspartyl-tRNA(Asn) amidotransferase subunit C (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit C (EC 6.3.5.7)
970	Aminoacyl-tRNA biosynthesis	6.1.1.16	Cysteine--tRNA ligase	Cysteinyl-tRNA synthetase (EC 6.1.1.16)
970	Aminoacyl-tRNA biosynthesis	6.1.1.24	Glutamate--tRNA(Gln) ligase	Glutamyl-tRNA synthetase (EC 6.1.1.17) @ Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24)
970	Aminoacyl-tRNA biosynthesis	6.1.1.17	Glutamate--tRNA ligase	Glutamyl-tRNA synthetase (EC 6.1.1.17) @ Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24)
970	Aminoacyl-tRNA biosynthesis	6.1.1.14	Glycine--tRNA ligase	Glycyl-tRNA synthetase (EC 6.1.1.14)
970	Aminoacyl-tRNA biosynthesis	6.1.1.21	Histidine--tRNA ligase	Histidyl-tRNA synthetase (EC 6.1.1.21)
970	Aminoacyl-tRNA biosynthesis	6.1.1.5	Isoleucine--tRNA ligase	Isoleucyl-tRNA synthetase (EC 6.1.1.5)
970	Aminoacyl-tRNA biosynthesis	6.1.1.4	Leucine--tRNA ligase	Leucyl-tRNA synthetase (EC 6.1.1.4)
970	Aminoacyl-tRNA biosynthesis	6.1.1.6	Lysine--tRNA ligase	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)
970	Aminoacyl-tRNA biosynthesis	2.1.2.9	Methionyl-tRNA formyltransferase	Methionyl-tRNA formyltransferase (EC 2.1.2.9)
970	Aminoacyl-tRNA biosynthesis	6.1.1.10	Methionine--tRNA ligase	Methionyl-tRNA synthetase (EC 6.1.1.10)
970	Aminoacyl-tRNA biosynthesis	6.1.1.20	Phenylalanine--tRNA ligase	Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20)
970	Aminoacyl-tRNA biosynthesis	6.1.1.20	Phenylalanine--tRNA ligase	Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20)
970	Aminoacyl-tRNA biosynthesis	6.1.1.15	Proline--tRNA ligase	Prolyl-tRNA synthetase (EC 6.1.1.15)
970	Aminoacyl-tRNA biosynthesis	6.1.1.11	Serine--tRNA ligase	Seryl-tRNA synthetase (EC 6.1.1.11)
970	Aminoacyl-tRNA biosynthesis	6.1.1.3	Threonine--tRNA ligase	Threonyl-tRNA synthetase (EC 6.1.1.3)
970	Aminoacyl-tRNA biosynthesis	6.1.1.2	Tryptophan--tRNA ligase	Tryptophanyl-tRNA synthetase (EC 6.1.1.2)
970	Aminoacyl-tRNA biosynthesis	6.1.1.1	Tyrosine--tRNA ligase	Tyrosyl-tRNA synthetase (EC 6.1.1.1)
970	Aminoacyl-tRNA biosynthesis	6.1.1.9	Valine--tRNA ligase	Valyl-tRNA synthetase (EC 6.1.1.9)
980	Metabolism of xenobiotics by cytochrome P450	1.1.1.1	Alcohol dehydrogenase	Alcohol dehydrogenase (EC 1.1.1.1)
980	Metabolism of xenobiotics by cytochrome P450	1.1.1.1	Alcohol dehydrogenase	Alcohol dehydrogenase (EC 1.1.1.1); Acetaldehyde dehydrogenase (EC 1.2.1.10)
981	Insect hormone biosynthesis	2.1.1.-	Methyltransferases.	23S rRNA (guanosine-2'-O-) -methyltransferase rlmB (EC 2.1.1.-)
981	Insect hormone biosynthesis	2.1.1.-	Methyltransferases.	Dimethyladenosine transferase (EC 2.1.1.-)
981	Insect hormone biosynthesis	1.1.1.-	With NAD(+) or NADP(+) as acceptor.	NADH-dependent butanol dehydrogenase A (EC 1.1.1.-)
981	Insect hormone biosynthesis	1.-.-.-	Oxidoreductases.	Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)
981	Insect hormone biosynthesis	2.1.1.-	Methyltransferases.	Ribosomal RNA small subunit methyltransferase D (EC 2.1.1.-)
981	Insect hormone biosynthesis	2.1.1.-	Methyltransferases.	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)
981	Insect hormone biosynthesis	2.1.1.-	Methyltransferases.	tRNA (cytosine34-2'-O-)-methyltransferase (EC 2.1.1.-)
981	Insect hormone biosynthesis	1.-.-.-	Oxidoreductases.	tRNA dihydrouridine synthase B (EC 1.-.-.-)
982	Drug metabolism - cytochrome P450	1.1.1.1	Alcohol dehydrogenase	Alcohol dehydrogenase (EC 1.1.1.1)
982	Drug metabolism - cytochrome P450	1.1.1.1	Alcohol dehydrogenase	Alcohol dehydrogenase (EC 1.1.1.1); Acetaldehyde dehydrogenase (EC 1.2.1.10)
983	Drug metabolism - other enzymes	6.3.5.2	GMP synthase (glutamine-hydrolyzing)	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2)
983	Drug metabolism - other enzymes	2.4.2.8	Hypoxanthine phosphoribosyltransferase	Hypoxanthine-guanine phosphoribosyltransferase (EC 2.4.2.8)
983	Drug metabolism - other enzymes	1.1.1.205	IMP dehydrogenase	Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205)
983	Drug metabolism - other enzymes	2.4.2.10	Orotate phosphoribosyltransferase	Orotate phosphoribosyltransferase (EC 2.4.2.10)
983	Drug metabolism - other enzymes	2.4.2.3	Uridine phosphorylase	Uridine phosphorylase (EC 2.4.2.3)
983	Drug metabolism - other enzymes	2.7.4.-	Phosphotransferases with a phosphate group as acceptor.	Uridylate kinase (EC 2.7.4.-)
1051	Biosynthesis of ansamycins	2.1.1.-	Methyltransferases.	23S rRNA (guanosine-2'-O-) -methyltransferase rlmB (EC 2.1.1.-)
1051	Biosynthesis of ansamycins	2.4.1.-	Hexosyltransferases.	Alpha-L-Rha alpha-1,2-L-rhamnosyltransferase/alpha-L-Rha alpha-1,3-L- rhamnosyltransferase (EC 2.4.1.-)
1051	Biosynthesis of ansamycins	2.1.1.-	Methyltransferases.	Dimethyladenosine transferase (EC 2.1.1.-)
1051	Biosynthesis of ansamycins	2.4.1.-	Hexosyltransferases.	Glycosyltransferase (EC 2.4.1.-)
1051	Biosynthesis of ansamycins	2.1.1.-	Methyltransferases.	Ribosomal RNA small subunit methyltransferase D (EC 2.1.1.-)
1051	Biosynthesis of ansamycins	2.1.1.-	Methyltransferases.	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)
1051	Biosynthesis of ansamycins	2.2.1.1	Transketolase	Transketolase (EC 2.2.1.1)
1051	Biosynthesis of ansamycins	2.1.1.-	Methyltransferases.	tRNA (cytosine34-2'-O-)-methyltransferase (EC 2.1.1.-)
1053	Biosynthesis of siderophore group nonribosomal peptides	2.7.7.-	Nucleotidyltransferases.	DNA primase (EC 2.7.7.-)
1055	Biosynthesis of vancomycin group antibiotics	4.2.1.46	dTDP-glucose 4,6-dehydratase	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)
1056	Biosynthesis of type II polyketide backbone	2.3.1.-	Transferring groups other than amino-acyl groups.	[Acyl-carrier-protein] acetyl transferase of FASI (EC 2.3.1.38) / Enoyl-[acyl-carrier-protein] reductase of FASI (EC 1.3.1.9) / 3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase of FASI (EC 4.2.1.61) / [Acyl-carrier-protein] malonyl transferase of FASI (EC 2.3.1.39) / [Acyl-carrier-protein] palmitoyl transferase of FASI (EC 2.3.1.-) / Acyl carrier protein of FASI / 3-oxoacyl-[acyl-carrier-protein] reductase of FASI (EC 1.1.1.100) / 3-oxoacyl-[acyl-carrier-protein] synthase of FASI (EC 2.3.1.41)
1056	Biosynthesis of type II polyketide backbone	2.3.1.-	Transferring groups other than amino-acyl groups.	Acetyltransferase (EC 2.3.1.-)
1056	Biosynthesis of type II polyketide backbone	1.1.1.-	With NAD(+) or NADP(+) as acceptor.	NADH-dependent butanol dehydrogenase A (EC 1.1.1.-)
1056	Biosynthesis of type II polyketide backbone	2.3.1.-	Transferring groups other than amino-acyl groups.	Phosphinothricin N-acetyltransferase (EC 2.3.1.-)
1056	Biosynthesis of type II polyketide backbone	2.3.1.-	Transferring groups other than amino-acyl groups.	Ribosomal-protein-S18p-alanine acetyltransferase (EC 2.3.1.-)
1056	Biosynthesis of type II polyketide backbone	4.2.1.-	Hydro-lyases.	tRNA pseudouridine 13 synthase (EC 4.2.1.-)
1057	Biosynthesis of type II polyketide products	2.1.1.-	Methyltransferases.	23S rRNA (guanosine-2'-O-) -methyltransferase rlmB (EC 2.1.1.-)
1057	Biosynthesis of type II polyketide products	2.4.1.-	Hexosyltransferases.	Alpha-L-Rha alpha-1,2-L-rhamnosyltransferase/alpha-L-Rha alpha-1,3-L- rhamnosyltransferase (EC 2.4.1.-)
1057	Biosynthesis of type II polyketide products	2.1.1.-	Methyltransferases.	Dimethyladenosine transferase (EC 2.1.1.-)
1057	Biosynthesis of type II polyketide products	2.4.1.-	Hexosyltransferases.	Glycosyltransferase (EC 2.4.1.-)
1057	Biosynthesis of type II polyketide products	1.1.1.-	With NAD(+) or NADP(+) as acceptor.	NADH-dependent butanol dehydrogenase A (EC 1.1.1.-)
1057	Biosynthesis of type II polyketide products	1.-.-.-	Oxidoreductases.	Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-)
1057	Biosynthesis of type II polyketide products	2.1.1.-	Methyltransferases.	Ribosomal RNA small subunit methyltransferase D (EC 2.1.1.-)
1057	Biosynthesis of type II polyketide products	2.1.1.-	Methyltransferases.	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-)
1057	Biosynthesis of type II polyketide products	2.1.1.-	Methyltransferases.	tRNA (cytosine34-2'-O-)-methyltransferase (EC 2.1.1.-)
1057	Biosynthesis of type II polyketide products	1.-.-.-	Oxidoreductases.	tRNA dihydrouridine synthase B (EC 1.-.-.-)
1057	Biosynthesis of type II polyketide products	4.2.1.-	Hydro-lyases.	tRNA pseudouridine 13 synthase (EC 4.2.1.-)
4070	Phosphatidylinositol signaling system	3.1.3.25	Inositol-phosphate phosphatase	Inositol-1-monophosphatase (EC 3.1.3.25)
4070	Phosphatidylinositol signaling system	2.7.7.41	Phosphatidate cytidylyltransferase	Phosphatidate cytidylyltransferase (EC 2.7.7.41)
4150	mTOR signaling pathway	2.7.11.1	Non-specific serine/threonine protein kinase	Serine/threonine-protein kinase PknA (EC 2.7.11.1)
4660	T cell receptor signaling pathway	3.1.3.16	Phosphoprotein phosphatase	Serine/threonine phosphatase PPP (EC 3.1.3.16)
